node_idx,xgb_score,tgn_score,dyg_score,ensemble_score,risk_level
888,0.22855292,0.23463815,0.7625736,0.44398677,LOW
889,0.30518138,0.40161353,0.91817147,0.5793071,MEDIUM
890,0.43584338,0.5012878,0.9942468,0.67883813,MEDIUM
891,0.2891275,0.099931344,0.28469655,0.23059627,LOW
892,0.19418465,0.21070261,0.7416166,0.41811284,LOW
893,0.42624283,0.35285786,0.7226056,0.52277243,MEDIUM
894,0.079123765,0.054173533,0.48400187,0.23358995,LOW
895,0.34127137,0.34428385,0.9460642,0.58409226,MEDIUM
896,0.24638271,0.07029428,0.6467253,0.35369322,LOW
897,0.28629476,0.2786342,0.69822687,0.44876945,LOW
898,0.4217703,0.3299035,0.9861773,0.61997306,MEDIUM
899,0.23835465,0.3050928,0.6045922,0.40487114,LOW
900,0.26374778,0.23838273,0.5852358,0.38473347,LOW
901,0.3551029,0.26528564,0.7779097,0.49728045,LOW
902,0.33559763,0.32977745,0.62696373,0.45039803,LOW
903,0.2579741,0.2523156,0.6306183,0.40533423,LOW
904,0.123481035,0.16733655,0.6893802,0.36299738,LOW
905,0.20939073,0.09532622,0.52384686,0.30095384,LOW
906,0.27463478,0.09590355,0.43291938,0.28432924,LOW
907,0.19572975,0.045897126,0.3206951,0.20076612,LOW
908,0.22534533,0.11125949,0.3885279,0.25639263,LOW
909,0.18623053,0.08768358,0.91712314,0.44902351,LOW
910,0.19394216,0.19182901,0.6022022,0.35661224,LOW
911,0.19462074,0.09861221,0.5617963,0.3126884,LOW
912,0.18802845,0.09278438,0.44599807,0.2626431,LOW
913,0.28917542,0.10637316,0.4754789,0.30885613,LOW
914,0.29890376,0.11182528,0.3819719,0.27600747,LOW
915,0.27923298,0.09015767,0.46531016,0.29694128,LOW
916,0.16002102,0.08355075,0.32425243,0.2027725,LOW
917,0.06552272,0.0048478106,0.5034303,0.22248329,LOW
918,0.18665798,0.27917945,0.6277413,0.39084774,LOW
919,0.31719816,0.2662509,0.5928436,0.41217217,LOW
920,0.2418117,0.08542814,0.36618763,0.24464701,LOW
921,0.23772117,0.076366425,0.37144762,0.24280533,LOW
922,0.2057918,0.08285019,0.42944524,0.2583707,LOW
923,0.31780773,0.10289311,0.5451869,0.344285,LOW
924,0.1360289,0.06536709,0.37772945,0.21151058,LOW
925,0.02377435,0.034142215,0.05183526,0.038109075,LOW
926,0.28041735,0.091296874,0.32668918,0.24218994,LOW
927,0.5465754,0.12267833,0.67509276,0.47081324,LOW
928,0.32148683,0.17217733,0.52571183,0.358384,LOW
929,0.1896077,0.05498772,0.40253904,0.23439425,LOW
930,0.17546417,0.26634884,0.6325243,0.38555366,LOW
931,0.17243691,0.037987825,0.32143274,0.19170052,LOW
932,0.42916703,0.105958626,0.6147867,0.4064524,LOW
933,0.29953235,0.19094566,0.57008886,0.37517896,LOW
934,0.6886347,0.03703742,0.5027745,0.41881144,LOW
935,0.29057494,0.20437859,0.5364497,0.36306593,LOW
936,0.22586928,0.33265206,0.70665646,0.450219,LOW
937,0.027984638,0.050332133,0.51300967,0.22869891,LOW
938,0.17804357,0.07225283,0.4665135,0.26169434,LOW
939,0.24780633,0.111723885,0.44973662,0.28775373,LOW
940,0.20132604,0.06572232,0.40785855,0.24325794,LOW
941,0.20160653,0.083452776,0.39061752,0.2417648,LOW
942,0.18430191,0.16484651,0.48291185,0.2979093,LOW
943,0.36623773,0.293741,0.595057,0.43601644,LOW
944,0.23973122,0.15597983,0.6144706,0.36450157,LOW
945,0.23982635,0.06058924,0.40153188,0.25073743,LOW
946,0.17891687,0.030359069,0.31242374,0.18775228,LOW
947,0.1471697,0.064025216,0.41793704,0.2305333,LOW
948,0.5535135,0.10462449,0.59614694,0.4359002,LOW
949,0.3554366,0.1809137,0.58829266,0.39622217,LOW
950,0.3023328,0.2511749,0.5289726,0.37764138,LOW
951,0.23555517,0.13255815,0.3660891,0.25686964,LOW
952,0.17645049,0.25726596,0.6164854,0.3767091,LOW
953,0.20204571,0.06806879,0.38964808,0.23689358,LOW
954,0.17963979,0.04940988,0.44338882,0.24607043,LOW
955,0.220887,0.07219523,0.3550671,0.22995152,LOW
956,0.34001526,0.20962963,0.52611935,0.37534124,LOW
957,0.63197654,0.12676786,0.9304555,0.59980553,MEDIUM
958,0.31903744,0.2704314,0.4932609,0.37414503,LOW
959,0.72187424,0.029428577,0.77835965,0.53673476,MEDIUM
960,0.19306105,0.27379972,0.5748415,0.36999482,LOW
961,0.21297184,0.12567663,0.37964895,0.25345412,LOW
962,0.014820574,0.005644381,0.23183694,0.09887426,LOW
963,0.10250532,0.035721675,0.35521838,0.18355545,LOW
964,0.19188435,0.10911208,0.44461972,0.2681468,LOW
965,0.2258972,0.039211977,0.3106807,0.20380503,LOW
966,0.079563506,0.021099245,0.30877274,0.15370792,LOW
967,0.28431693,0.22307412,0.59738404,0.39117095,LOW
968,0.27620062,0.18437938,0.56551725,0.3643809,LOW
969,0.19881947,0.18513736,0.7712703,0.42369518,LOW
970,0.26015475,0.4494204,0.99212766,0.6097236,MEDIUM
971,0.50804734,0.36194336,0.991712,0.657682,MEDIUM
972,0.003966198,0.026417729,0.24503006,0.107127205,LOW
973,0.3516203,0.3225038,0.991273,0.5987464,MEDIUM
974,0.64896804,0.4124513,0.92313784,0.68768096,MEDIUM
975,0.3681356,0.34885994,0.9946254,0.61294883,MEDIUM
976,0.48924726,0.6050591,0.91893524,0.695866,MEDIUM
977,0.34537762,0.24520035,0.72419393,0.466851,LOW
978,0.33043206,0.3918974,0.9852182,0.61078614,MEDIUM
979,0.5420502,0.85727304,0.8219474,0.7485759,MEDIUM
980,0.36447352,0.31299213,0.740815,0.49956572,LOW
981,0.5140963,0.46257955,0.75185245,0.5937438,MEDIUM
982,0.21410584,0.20915389,0.9714029,0.51553905,MEDIUM
983,0.4642225,0.3690848,0.9869897,0.6447881,MEDIUM
984,0.26000738,0.22369234,0.65129036,0.40562606,LOW
985,0.23594916,0.29369256,0.62524575,0.40899083,LOW
986,0.09108468,0.5526559,0.99403137,0.5907347,MEDIUM
987,0.43411145,0.34759718,0.99511945,0.6325604,MEDIUM
988,0.55647284,0.036362443,0.6485376,0.43726563,LOW
989,0.39537513,0.34736234,0.8128157,0.5479475,MEDIUM
990,0.0003564196,0.00033580378,0.016031185,0.006620141,LOW
991,0.255104,0.25619397,0.75995666,0.45737207,LOW
992,0.45815805,0.54483956,0.9941354,0.69855344,MEDIUM
993,0.4034119,0.5814589,0.9913051,0.69198334,MEDIUM
994,0.27645418,0.2737419,0.68507385,0.43908837,LOW
995,0.17019102,0.15062082,0.75583535,0.39857772,LOW
996,0.49149656,0.7042241,0.97375077,0.7482165,MEDIUM
997,0.34472242,0.45628905,0.8299464,0.572282,MEDIUM
998,0.3704215,0.27003574,0.61270756,0.43722022,LOW
999,0.23042805,0.32874393,0.7115891,0.45238724,LOW
